05/07/2022|21:00	Сыр мягкий Arla Natura сливочный натуральный 60%, 150г	Сыр мягкий Burenka Club Сербский сливочный 60%, 150г	Сыр полутвёрдый Брест-Литовск Классический 45%, 200г	Сыр Arla Natura Сливочный 45%, 400г	Сыр Arla Natura Сливочный лёгкий 16%, 400г	Сыр Ламбер Традиционный 50%, 230г	Сыр полутвёрдый Частная Сыроварня Гауда 50%, 260г	Сыр Сваля Тильзитер 45%	Сыр полутвёрдый Брест-Литовск Российский 50%, 200г	Сыр Брест-Литовск Сливочный 50%, 200г	Сыр полутвёрдый Брест-Литовск Финский 45%, 200г	Сыр Брест-Литовск Лёгкий брусок 35%, 200г	Сыр Cheese Gallery Чеддер красный 50%, 200г	Сыр полутвёрдый Частная Сыроварня Чеддер 50%, 260г	Сыр плавленый President 45%, 400г	Сыр плавленый Viola Сливочный 50%, 400г	Сыр творожный Hochland Сливочный 60%, 140г	Сыр творожный Hochland Сливочный 60%, 220г	Сыр творожный Almette Сливочный 60%, 150г	Сыр творожный Valio Сливочный 70%, 150г	Творог Свитлогорье 2%, 180г	Творог Пискаревский 5%, 250г	Творог Простоквашино 9%, 180г	Творог Свитлогорье 9%, 180г	Творог Свитлогорье мягкий 4%, 400г	None	Сырок творожный Свитлогорье с ванилином глазированный 26%, 50г	None	Творожные палочки Свитлогорье ванильные глазированные 23%, 180г	Йогурт фруктовый Чудо Вишня-Черешня 2.5%, 290г	Йогурт Teos Греческий 2%, 140г	Йогурт Даниссимо Фантазия с хрустящими шоколадными шариками 6.9%, 105г	Йогурт Epica ананас 4.8%, 130г	Йогурт Epica с гранатом и малиной 4.8%, 130г	Йогурт Epica Bouquet с голубикой и экстрактом лаванды 4.8%, 130г	Йогурт Epica Bouquet клубника-роза 4.8%, 130г	Биойогурт Слобода мюсли с яблоко мандарин и орехи обогащенный лактобактериями 5%, 130г	Йогурт Valio Laplandia Сливочный Черничный Маффин с наполнителем 7.2%, 180г	Йогурт Epica малина-лимон 4.8%, 190г	Йогурт Снежок питьевой груша-яблоко 1.5%, 900г	Продукт творожный Даниссимо с хрустящими шоколадными шариками 7.2%, 130г	Йогурт Чудо Десерт хрустящий шоколадный соблазн 3%, 105г	Яйцо куриное Оредеж Ешь хорошее столовое С1, 10шт	Яйцо куриное Синявинская ПФ К завтраку С1, 10шт	Яйцо куриное Роскар Деревенское С1, 10шт	Яйцо куриное Синявинское Эффект с селеном C1, 10шт	Яйцо куриное Волжанин Подари жизнь C1, 10шт	Томаты черри на ветке, 250г	Томаты черри красные, 250г	Томаты Черри Медовые оранжевые круглые, 200г	Томаты черри красные Шейкер, 250г	Томаты Зелёный Стандарт Конфетто черри свежие, 250г	Бананы	Спелый плод манго, 1шт	Нектарины	Лапша Sen Soy Premium Soba гречневая, 300г	Вермишель Sen Soy Premium фунчоза, 200г	Макаронные изделия Barilla Spaghettini n.3 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Capellini n.1 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Penne Rigate n.73 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Farfalle n.65 из твёрдых сортов пшеницы, 400г	Крекер Tuc Cheezzz с сыром, 100г	Печенье Leibniz Cocoa Biscuit, 200г	Печенье Bonte Bakery апельсиновое сдобное, 137г	Печенье Lotte Choco Pie прослоёное глазированное, 336г	Вафли Яшкино Шоколадные, 300г	Вафли Яшкино глазированные с орешками, 200г	Шоколад молочный Ritter Sport ром-изюм-орехи, 100г	Шоколад молочный Milka с цельным фундуком, 85г	Шоколад тёмный Ritter Sport с цельным лесным орехом, 100г	Шоколад тёмный Lindt Excellence с кусочками апельсина и миндаля, 100г	Шоколад тёмный Lindt Excellence со вкусом мяты, 100г	Шоколад тёмный Ritter Sport с утонченным вкусом из Никарагуа 61%, 100г	Шоколад горький Lindt Excellence 85%, 100г	Печенье сахарное Twix с карамелью покрытое молочным шоколадом, 3х55г	Батончик шоколадный Picnic Big, 76г	Шоколад молочный KitKat с хрустящей вафлей, 145г	Ореховая паста Nutella фундук и какао, 630г	Конфеты КФ Крупской Сказки Перро	Пастила Белевская Пастильная Мануфактура без сахара классическая, 100г	Пастила Шармэль Клюквенная, 221г	Сухарики Хрусteam Багет Томат-Зелень, 60г	Сухарики Хрусteam Багет Сырное ассорти, 60г	Крендели Saltletts Классические с солью, 150г	Напиток Evervess Индиан Тоник сильногазированный, 1л	Напиток газированный Волчок грейпфрут-гибискус, 450мл	Напиток газированный Schweppes Тоник, 900мл	Напиток газированный Schweppes Spritz Aperitivo, 900мл	Сок J7 Апельсиновый с мякотью, 970мл	Сок Я Грейпфрут с мякотью, 970мл	Сок Rich апельсиновый, 1л	Сок Rich ананасовый, 1л	Нектар Rich вишнёвый, 1л	Сок Rich мультифруктовый, 1л	Напиток пивной Hoegaarden безалкогольный светлый нефильтрованный, 330мл	Филе куриное Перекрёсток охлаждённое	Колбаса варёная Вязанка Молочная стародворская, 500г	Колбаса варёная Папа Может Мясная, 500г	Лопаточная часть говяжья Перекрёсток без кости	Окорок свиной Перекрёсток задний	Свинина духовая Перекрёсток без кости	Корейка свиная Перекрёсток без кости	Тунец Fortuna полосатый рубленый, 185г	Тунец Новый Океан скипджек филе-кусок, 185г	Смесь овощная Маркет Перекрёсток Мексиканская быстрозамороженная, 400г	Смесь овощная Морозко Green Мексиканская быстрозамороженная, 400г	Смесь овощная 4 Сезона Гавайская быстрозамороженная, 400г	Соус Barilla Basilico томатный с базиликом, 400г	Соус Barilla Pesto alla Genovese с базиликом, 190г	Соус Heinz кисло-сладкий деликатесный, 230мл	Соус Sen Soy кисло-сладкий, 120г	Соус Heinz барбекю, 230мл	Кетчуп Heinz Итальянский первая категория, 320г	Кетчуп Heinz для гриля и шашлыка, 320г	Кетчуп Heinz томатный, 320г	Томатная паста Кухмастер, 270г	Кофе Paulig Cafe New York молотый, 200г	Кофе Lavazza Espresso в зёрнах, 250г	Кофе Lavazza Qualita Rossa молотый, 250г	Кофе Lavazza Qualita Oro молотый, 250г	Кофе Lavazza Qualita Oro в зёрнах, 250г	Чай Greenfield Грин мелисса зелёный в пакетиках, 25х1.5г	Чай Greenfield Spring Melody чёрный в пакетиках, 25х1.5г	Чай Greenfield Jasmine Dream зелёный в пакетиках, 25х2г	Чай Greenfield Camomile Meadow травяной в пакетиках, 25х1.5г	Чай Greenfield Christmas mystery чёрный в пакетиках, 25х1.5г	Напиток чайный Greenfield Берри сансет фруктовый лесные ягоды в пакетиках, 25х2г	Напиток чайный Greenfield Черри блоссом фруктовый с ароматом вишни в пакетиках, 25х2г	Какао-напиток Nesquik быстрорастворимый обогащённый в банке, 500г	Завтрак готовый Nesquik шоколадный, 700г	Мюсли Ого с орехом запечённые, 350г	Мюсли Matti ежевика-малина, 250г	Мюсли Ого с яблоком запечённые, 350г	Мюсли Ого ягодные классические, 400г	Мюсли Matti орех-яблоко, 250г	Лапша Чан Рамен Корейская быстрого приготовления с приправами, 120г	Пюре Картошечка картофельное, 250г	Горошек Bonduelle Classique зелёный, 400г	Горошек Globus зелёный, 400г	Кукуруза Globus сладкая, 340г	Кукуруза Bonduelle Classique сладкая, 340г	Огурцы 6 соток маринованные хрустящие, 680г	Корнишоны Маркет Перекрёсток целые маринованные, 540г	Фасоль белая Bonduelle Expert в томатном соусе, 400г	Фасоль Heinz в томатном соусе, 415г	Сидр Василеостровская Пивоварня Rose игристый 4.7%, 750мл	Сидр Louis Raison Original Crisp яблочный, 0.75л	Пиво Leffe Бруне тёмное 6.5%, 500мл	Пивной напиток Волковская пивоварня Шоколадный Стаут тёмный нефильтрованный 6,5%, 450мл	Напиток пивной Double Chocolate Стаут 5.2%, 440мл	Пиво Troll Brew Imperial Stout тёмное фильтрованное, 330мл	Напиток пивной Горьковская Пивоварня Hazelnut Porter Imagine The Future нефильтрованный 7%, 440мл	Пиво Belhaven Скоттиш стаут тёмное 7%, 500мл
05/07/2022|21:00	104.99	134.99	229.99	449.99	349.99	269.99	379.99	1 049.00	229.99	179.99	209.99	179.99	459.99	299.99	289.99	319.99	129.99	184.99	164.99	99.99	104.99	89.99	109.99	84.99	104.99	None	55.90	None	169.99	79.99	47.90	67.99	61.99	59.99	59.99	59.99	59.99	85.99	79.99	144.99	49.99	59.99	74.99	69.99	119.99	97.99	119.99	219.99	89.90	99.99	109.99	119.90	149.99	159.90	179.90	109.99	109.99	119.99	119.99	79.99	136.99	85.99	269.99	77.90	129.99	95.99	85.99	169.99	99.99	149.99	259.99	239.99	139.99	249.99	164.99	73.99	174.90	599.99	919.99	99.99	159.99	49.99	49.99	83.99	77.99	69.99	114.99	114.99	139.99	149.99	199.99	219.99	199.99	199.99	49.99	359.99	279.99	149.99	679.00	259.99	359.00	289.99	229.99	199.99	139.99	169.99	159.99	329.99	259.99	139.99	73.99	139.99	119.99	129.99	99.99	89.99	429.99	659.99	499.99	589.99	639.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	279.99	219.99	139.99	109.99	129.99	139.99	109.99	75.99	129.99	129.99	114.99	109.99	129.99	139.99	179.99	129.99	139.99	229.99	579.99	194.99	59.99	139.99	99.99	154.99	249.99
06/07/2022|09:00	Сыр мягкий Arla Natura сливочный натуральный 60%, 150г	Сыр мягкий Burenka Club Сербский сливочный 60%, 150г	Сыр полутвёрдый Брест-Литовск Классический 45%, 200г	Сыр Arla Natura Сливочный 45%, 400г	Сыр Arla Natura Сливочный лёгкий 16%, 400г	Сыр Ламбер Традиционный 50%, 230г	Сыр полутвёрдый Частная Сыроварня Гауда 50%, 260г	Сыр Сваля Тильзитер 45%	Сыр полутвёрдый Брест-Литовск Российский 50%, 200г	Сыр Брест-Литовск Сливочный 50%, 200г	Сыр полутвёрдый Брест-Литовск Финский 45%, 200г	Сыр Брест-Литовск Лёгкий брусок 35%, 200г	Сыр Cheese Gallery Чеддер красный 50%, 200г	Сыр полутвёрдый Частная Сыроварня Чеддер 50%, 260г	Сыр плавленый President 45%, 400г	Сыр плавленый Viola Сливочный 50%, 400г	Сыр творожный Hochland Сливочный 60%, 140г	Сыр творожный Hochland Сливочный 60%, 220г	Сыр творожный Almette Сливочный 60%, 150г	Сыр творожный Valio Сливочный 70%, 150г	Творог Свитлогорье 2%, 180г	Творог Пискаревский 5%, 250г	Творог Простоквашино 9%, 180г	Творог Свитлогорье 9%, 180г	Творог Свитлогорье мягкий 4%, 400г	None	Сырок творожный Свитлогорье с ванилином глазированный 26%, 50г	None	Творожные палочки Свитлогорье ванильные глазированные 23%, 180г	Йогурт фруктовый Чудо Вишня-Черешня 2.5%, 290г	Йогурт Teos Греческий 2%, 140г	Йогурт Даниссимо Фантазия с хрустящими шоколадными шариками 6.9%, 105г	Йогурт Epica ананас 4.8%, 130г	Йогурт Epica с гранатом и малиной 4.8%, 130г	Йогурт Epica Bouquet с голубикой и экстрактом лаванды 4.8%, 130г	Йогурт Epica Bouquet клубника-роза 4.8%, 130г	Биойогурт Слобода мюсли с яблоко мандарин и орехи обогащенный лактобактериями 5%, 130г	Йогурт Valio Laplandia Сливочный Черничный Маффин с наполнителем 7.2%, 180г	Йогурт Epica малина-лимон 4.8%, 190г	Йогурт Снежок питьевой груша-яблоко 1.5%, 900г	Продукт творожный Даниссимо с хрустящими шоколадными шариками 7.2%, 130г	Йогурт Чудо Десерт хрустящий шоколадный соблазн 3%, 105г	Яйцо куриное Оредеж Ешь хорошее столовое С1, 10шт	Яйцо куриное Синявинская ПФ К завтраку С1, 10шт	Яйцо куриное Роскар Деревенское С1, 10шт	Яйцо куриное Синявинское Эффект с селеном C1, 10шт	Яйцо куриное Волжанин Подари жизнь C1, 10шт	Томаты черри на ветке, 250г	Томаты черри красные, 250г	Томаты Черри Медовые оранжевые круглые, 200г	Томаты черри красные Шейкер, 250г	Томаты Зелёный Стандарт Конфетто черри свежие, 250г	Бананы	Спелый плод манго, 1шт	Нектарины	Лапша Sen Soy Premium Soba гречневая, 300г	Вермишель Sen Soy Premium фунчоза, 200г	Макаронные изделия Barilla Spaghettini n.3 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Capellini n.1 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Penne Rigate n.73 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Farfalle n.65 из твёрдых сортов пшеницы, 400г	Крекер Tuc Cheezzz с сыром, 100г	Печенье Leibniz Cocoa Biscuit, 200г	Печенье Bonte Bakery апельсиновое сдобное, 137г	Печенье Lotte Choco Pie прослоёное глазированное, 336г	Вафли Яшкино Шоколадные, 300г	Вафли Яшкино глазированные с орешками, 200г	Шоколад молочный Ritter Sport ром-изюм-орехи, 100г	Шоколад молочный Milka с цельным фундуком, 85г	Шоколад тёмный Ritter Sport с цельным лесным орехом, 100г	Шоколад тёмный Lindt Excellence с кусочками апельсина и миндаля, 100г	Шоколад тёмный Lindt Excellence со вкусом мяты, 100г	Шоколад тёмный Ritter Sport с утонченным вкусом из Никарагуа 61%, 100г	Шоколад горький Lindt Excellence 85%, 100г	Печенье сахарное Twix с карамелью покрытое молочным шоколадом, 3х55г	Батончик шоколадный Picnic Big, 76г	Шоколад молочный KitKat с хрустящей вафлей, 145г	Ореховая паста Nutella фундук и какао, 630г	Конфеты КФ Крупской Сказки Перро	Пастила Белевская Пастильная Мануфактура без сахара классическая, 100г	Пастила Шармэль Клюквенная, 221г	Сухарики Хрусteam Багет Томат-Зелень, 60г	Сухарики Хрусteam Багет Сырное ассорти, 60г	Крендели Saltletts Классические с солью, 150г	Напиток Evervess Индиан Тоник сильногазированный, 1л	Напиток газированный Волчок грейпфрут-гибискус, 450мл	Напиток газированный Schweppes Тоник, 900мл	Напиток газированный Schweppes Spritz Aperitivo, 900мл	Сок J7 Апельсиновый с мякотью, 970мл	Сок Я Грейпфрут с мякотью, 970мл	Сок Rich апельсиновый, 1л	Сок Rich ананасовый, 1л	Нектар Rich вишнёвый, 1л	Сок Rich мультифруктовый, 1л	Напиток пивной Hoegaarden безалкогольный светлый нефильтрованный, 330мл	Филе куриное Перекрёсток охлаждённое	Колбаса варёная Вязанка Молочная стародворская, 500г	Колбаса варёная Папа Может Мясная, 500г	Лопаточная часть говяжья Перекрёсток без кости	Окорок свиной Перекрёсток задний	Свинина духовая Перекрёсток без кости	Корейка свиная Перекрёсток без кости	Тунец Fortuna полосатый рубленый, 185г	Тунец Новый Океан скипджек филе-кусок, 185г	Смесь овощная Маркет Перекрёсток Мексиканская быстрозамороженная, 400г	Смесь овощная Морозко Green Мексиканская быстрозамороженная, 400г	Смесь овощная 4 Сезона Гавайская быстрозамороженная, 400г	Соус Barilla Basilico томатный с базиликом, 400г	Соус Barilla Pesto alla Genovese с базиликом, 190г	Соус Heinz кисло-сладкий деликатесный, 230мл	Соус Sen Soy кисло-сладкий, 120г	Соус Heinz барбекю, 230мл	Кетчуп Heinz Итальянский первая категория, 320г	Кетчуп Heinz для гриля и шашлыка, 320г	Кетчуп Heinz томатный, 320г	Томатная паста Кухмастер, 270г	Кофе Paulig Cafe New York молотый, 200г	Кофе Lavazza Espresso в зёрнах, 250г	Кофе Lavazza Qualita Rossa молотый, 250г	Кофе Lavazza Qualita Oro молотый, 250г	Кофе Lavazza Qualita Oro в зёрнах, 250г	Чай Greenfield Грин мелисса зелёный в пакетиках, 25х1.5г	Чай Greenfield Spring Melody чёрный в пакетиках, 25х1.5г	Чай Greenfield Jasmine Dream зелёный в пакетиках, 25х2г	Чай Greenfield Camomile Meadow травяной в пакетиках, 25х1.5г	Чай Greenfield Christmas mystery чёрный в пакетиках, 25х1.5г	Напиток чайный Greenfield Берри сансет фруктовый лесные ягоды в пакетиках, 25х2г	Напиток чайный Greenfield Черри блоссом фруктовый с ароматом вишни в пакетиках, 25х2г	Какао-напиток Nesquik быстрорастворимый обогащённый в банке, 500г	Завтрак готовый Nesquik шоколадный, 700г	Мюсли Ого с орехом запечённые, 350г	Мюсли Matti ежевика-малина, 250г	Мюсли Ого с яблоком запечённые, 350г	Мюсли Ого ягодные классические, 400г	Мюсли Matti орех-яблоко, 250г	Лапша Чан Рамен Корейская быстрого приготовления с приправами, 120г	Пюре Картошечка картофельное, 250г	Горошек Bonduelle Classique зелёный, 400г	Горошек Globus зелёный, 400г	Кукуруза Globus сладкая, 340г	Кукуруза Bonduelle Classique сладкая, 340г	Огурцы 6 соток маринованные хрустящие, 680г	Корнишоны Маркет Перекрёсток целые маринованные, 540г	Фасоль белая Bonduelle Expert в томатном соусе, 400г	Фасоль Heinz в томатном соусе, 415г	Сидр Василеостровская Пивоварня Rose игристый 4.7%, 750мл	Сидр Louis Raison Original Crisp яблочный, 0.75л	Пиво Leffe Бруне тёмное 6.5%, 500мл	Пивной напиток Волковская пивоварня Шоколадный Стаут тёмный нефильтрованный 6,5%, 450мл	Напиток пивной Double Chocolate Стаут 5.2%, 440мл	Пиво Troll Brew Imperial Stout тёмное фильтрованное, 330мл	Напиток пивной Горьковская Пивоварня Hazelnut Porter Imagine The Future нефильтрованный 7%, 440мл	Пиво Belhaven Скоттиш стаут тёмное 7%, 500мл
06/07/2022|09:00	104.99	134.99	229.99	449.99	349.99	269.99	379.99	279.99	229.99	229.99	209.99	229.99	289.99	299.99	289.99	319.99	129.99	184.99	164.99	99.99	104.99	89.99	109.99	109.99	149.99	None	55.90	None	169.99	79.99	47.90	67.99	61.99	59.99	59.99	59.99	59.99	79.99	79.99	144.99	69.99	59.99	74.99	93.99	84.90	69.99	93.99	169.99	89.90	359.99	109.90	119.90	74.90	149.99	159.99	174.99	199.99	119.99	119.99	79.99	136.99	85.99	184.99	77.90	129.99	95.99	85.99	169.99	99.99	149.99	259.99	239.99	139.99	249.99	164.99	73.99	169.99	599.99	919.99	169.99	159.99	49.99	49.99	83.99	89.99	69.99	114.99	129.99	139.99	149.99	199.99	219.99	199.99	199.99	49.99	359.99	279.99	149.99	299.99	359.00	249.99	379.00	229.99	199.99	139.99	169.99	159.99	329.99	359.99	139.99	73.99	139.99	119.99	129.99	99.99	89.99	429.99	659.99	569.99	589.99	639.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	279.99	359.99	139.99	109.99	129.99	119.99	109.99	75.99	129.99	129.99	114.99	109.99	129.99	139.99	179.99	129.99	139.99	229.99	579.99	194.99	59.99	259.99	99.99	154.99	159.99
06/07/2022|21:00	Сыр мягкий Arla Natura сливочный натуральный 60%, 150г	Сыр мягкий Burenka Club Сербский сливочный 60%, 150г	Сыр полутвёрдый Брест-Литовск Классический 45%, 200г	Сыр Arla Natura Сливочный 45%, 400г	Сыр Arla Natura Сливочный лёгкий 16%, 400г	Сыр Ламбер Традиционный 50%, 230г	Сыр полутвёрдый Частная Сыроварня Гауда 50%, 260г	Сыр Сваля Тильзитер 45%	Сыр полутвёрдый Брест-Литовск Российский 50%, 200г	Сыр Брест-Литовск Сливочный 50%, 200г	Сыр полутвёрдый Брест-Литовск Финский 45%, 200г	Сыр Брест-Литовск Лёгкий брусок 35%, 200г	Сыр Cheese Gallery Чеддер красный 50%, 200г	Сыр полутвёрдый Частная Сыроварня Чеддер 50%, 260г	Сыр плавленый President 45%, 400г	Сыр плавленый Viola Сливочный 50%, 400г	Сыр творожный Hochland Сливочный 60%, 140г	Сыр творожный Hochland Сливочный 60%, 220г	Сыр творожный Almette Сливочный 60%, 150г	Сыр творожный Valio Сливочный 70%, 150г	Творог Свитлогорье 2%, 180г	Творог Пискаревский 5%, 250г	Творог Простоквашино 9%, 180г	Творог Свитлогорье 9%, 180г	Творог Свитлогорье мягкий 4%, 400г	None	Сырок творожный Свитлогорье с ванилином глазированный 26%, 50г	None	Творожные палочки Свитлогорье ванильные глазированные 23%, 180г	Йогурт фруктовый Чудо Вишня-Черешня 2.5%, 290г	Йогурт Teos Греческий 2%, 140г	Йогурт Даниссимо Фантазия с хрустящими шоколадными шариками 6.9%, 105г	Йогурт Epica ананас 4.8%, 130г	Йогурт Epica с гранатом и малиной 4.8%, 130г	Йогурт Epica Bouquet с голубикой и экстрактом лаванды 4.8%, 130г	Йогурт Epica Bouquet клубника-роза 4.8%, 130г	Биойогурт Слобода мюсли с яблоко мандарин и орехи обогащенный лактобактериями 5%, 130г	Йогурт Valio Laplandia Сливочный Черничный Маффин с наполнителем 7.2%, 180г	Йогурт Epica малина-лимон 4.8%, 190г	Йогурт Снежок питьевой груша-яблоко 1.5%, 900г	Продукт творожный Даниссимо с хрустящими шоколадными шариками 7.2%, 130г	Йогурт Чудо Десерт хрустящий шоколадный соблазн 3%, 105г	Яйцо куриное Оредеж Ешь хорошее столовое С1, 10шт	Яйцо куриное Синявинская ПФ К завтраку С1, 10шт	Яйцо куриное Роскар Деревенское С1, 10шт	Яйцо куриное Синявинское Эффект с селеном C1, 10шт	Яйцо куриное Волжанин Подари жизнь C1, 10шт	Томаты черри на ветке, 250г	Томаты черри красные, 250г	Томаты Черри Медовые оранжевые круглые, 200г	Томаты черри красные Шейкер, 250г	Томаты Зелёный Стандарт Конфетто черри свежие, 250г	Бананы	Спелый плод манго, 1шт	Нектарины	Лапша Sen Soy Premium Soba гречневая, 300г	Вермишель Sen Soy Premium фунчоза, 200г	Макаронные изделия Barilla Spaghettini n.3 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Capellini n.1 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Penne Rigate n.73 из твёрдых сортов пшеницы, 450г	Макаронные изделия Barilla Farfalle n.65 из твёрдых сортов пшеницы, 400г	Крекер Tuc Cheezzz с сыром, 100г	Печенье Leibniz Cocoa Biscuit, 200г	Печенье Bonte Bakery апельсиновое сдобное, 137г	Печенье Lotte Choco Pie прослоёное глазированное, 336г	Вафли Яшкино Шоколадные, 300г	Вафли Яшкино глазированные с орешками, 200г	Шоколад молочный Ritter Sport ром-изюм-орехи, 100г	Шоколад молочный Milka с цельным фундуком, 85г	Шоколад тёмный Ritter Sport с цельным лесным орехом, 100г	Шоколад тёмный Lindt Excellence с кусочками апельсина и миндаля, 100г	Шоколад тёмный Lindt Excellence со вкусом мяты, 100г	Шоколад тёмный Ritter Sport с утонченным вкусом из Никарагуа 61%, 100г	Шоколад горький Lindt Excellence 85%, 100г	Печенье сахарное Twix с карамелью покрытое молочным шоколадом, 3х55г	Батончик шоколадный Picnic Big, 76г	Шоколад молочный KitKat с хрустящей вафлей, 145г	Ореховая паста Nutella фундук и какао, 630г	Конфеты КФ Крупской Сказки Перро	Пастила Белевская Пастильная Мануфактура без сахара классическая, 100г	Пастила Шармэль Клюквенная, 221г	Сухарики Хрусteam Багет Томат-Зелень, 60г	Сухарики Хрусteam Багет Сырное ассорти, 60г	Крендели Saltletts Классические с солью, 150г	Напиток Evervess Индиан Тоник сильногазированный, 1л	Напиток газированный Волчок грейпфрут-гибискус, 450мл	Напиток газированный Schweppes Тоник, 900мл	Напиток газированный Schweppes Spritz Aperitivo, 900мл	Сок J7 Апельсиновый с мякотью, 970мл	Сок Я Грейпфрут с мякотью, 970мл	Сок Rich апельсиновый, 1л	Сок Rich ананасовый, 1л	Нектар Rich вишнёвый, 1л	Сок Rich мультифруктовый, 1л	Напиток пивной Hoegaarden безалкогольный светлый нефильтрованный, 330мл	Филе куриное Перекрёсток охлаждённое	Колбаса варёная Вязанка Молочная стародворская, 500г	Колбаса варёная Папа Может Мясная, 500г	Лопаточная часть говяжья Перекрёсток без кости	Окорок свиной Перекрёсток задний	Свинина духовая Перекрёсток без кости	Корейка свиная Перекрёсток без кости	Тунец Fortuna полосатый рубленый, 185г	Тунец Новый Океан скипджек филе-кусок, 185г	Смесь овощная Маркет Перекрёсток Мексиканская быстрозамороженная, 400г	Смесь овощная Морозко Green Мексиканская быстрозамороженная, 400г	Смесь овощная 4 Сезона Гавайская быстрозамороженная, 400г	Соус Barilla Basilico томатный с базиликом, 400г	Соус Barilla Pesto alla Genovese с базиликом, 190г	Соус Heinz кисло-сладкий деликатесный, 230мл	Соус Sen Soy кисло-сладкий, 120г	Соус Heinz барбекю, 230мл	Кетчуп Heinz Итальянский первая категория, 320г	Кетчуп Heinz для гриля и шашлыка, 320г	Кетчуп Heinz томатный, 320г	Томатная паста Кухмастер, 270г	Кофе Paulig Cafe New York молотый, 200г	Кофе Lavazza Espresso в зёрнах, 250г	Кофе Lavazza Qualita Rossa молотый, 250г	Кофе Lavazza Qualita Oro молотый, 250г	Кофе Lavazza Qualita Oro в зёрнах, 250г	Чай Greenfield Грин мелисса зелёный в пакетиках, 25х1.5г	Чай Greenfield Spring Melody чёрный в пакетиках, 25х1.5г	Чай Greenfield Jasmine Dream зелёный в пакетиках, 25х2г	Чай Greenfield Camomile Meadow травяной в пакетиках, 25х1.5г	Чай Greenfield Christmas mystery чёрный в пакетиках, 25х1.5г	Напиток чайный Greenfield Берри сансет фруктовый лесные ягоды в пакетиках, 25х2г	Напиток чайный Greenfield Черри блоссом фруктовый с ароматом вишни в пакетиках, 25х2г	Какао-напиток Nesquik быстрорастворимый обогащённый в банке, 500г	Завтрак готовый Nesquik шоколадный, 700г	Мюсли Ого с орехом запечённые, 350г	Мюсли Matti ежевика-малина, 250г	Мюсли Ого с яблоком запечённые, 350г	Мюсли Ого ягодные классические, 400г	Мюсли Matti орех-яблоко, 250г	Лапша Чан Рамен Корейская быстрого приготовления с приправами, 120г	Пюре Картошечка картофельное, 250г	Горошек Bonduelle Classique зелёный, 400г	Горошек Globus зелёный, 400г	Кукуруза Globus сладкая, 340г	Кукуруза Bonduelle Classique сладкая, 340г	Огурцы 6 соток маринованные хрустящие, 680г	Корнишоны Маркет Перекрёсток целые маринованные, 540г	Фасоль белая Bonduelle Expert в томатном соусе, 400г	Фасоль Heinz в томатном соусе, 415г	Сидр Василеостровская Пивоварня Rose игристый 4.7%, 750мл	Сидр Louis Raison Original Crisp яблочный, 0.75л	Пиво Leffe Бруне тёмное 6.5%, 500мл	Пивной напиток Волковская пивоварня Шоколадный Стаут тёмный нефильтрованный 6,5%, 450мл	Напиток пивной Double Chocolate Стаут 5.2%, 440мл	Пиво Troll Brew Imperial Stout тёмное фильтрованное, 330мл	Напиток пивной Горьковская Пивоварня Hazelnut Porter Imagine The Future нефильтрованный 7%, 440мл	Пиво Belhaven Скоттиш стаут тёмное 7%, 500мл
06/07/2022|21:00	104.99	134.99	229.99	449.99	349.99	269.99	379.99	279.99	229.99	229.99	209.99	229.99	289.99	299.99	289.99	319.99	129.99	184.99	164.99	99.99	104.99	89.99	109.99	109.99	149.99	None	55.90	None	169.99	79.99	47.90	67.99	61.99	59.99	59.99	59.99	59.99	79.99	79.99	144.99	69.99	59.99	74.99	93.99	84.90	69.99	93.99	39.99	89.90	129.99	109.90	119.90	74.90	149.99	159.99	174.99	199.99	119.99	119.99	79.99	136.99	85.99	184.99	77.90	129.99	95.99	85.99	169.99	99.99	149.99	259.99	239.99	139.99	249.99	164.99	73.99	169.99	599.99	919.99	169.99	159.99	49.99	49.99	83.99	89.99	69.99	129.90	129.99	139.99	149.99	199.99	219.99	199.99	199.99	49.99	359.99	279.99	149.99	299.99	359.00	249.99	379.00	229.99	199.99	139.99	169.99	159.99	329.99	359.99	139.99	73.99	139.99	119.99	129.99	99.99	89.99	429.99	659.99	659.99	659.99	639.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	279.99	359.99	139.99	109.99	129.99	119.99	109.99	75.99	129.99	129.99	114.99	109.99	129.99	139.99	179.99	129.99	139.99	229.99	579.99	194.99	59.99	259.99	99.99	154.99	159.99
